Software Key,CVSS Score,Attack from Where?,User Interaction,Privilege,Confidentiality Metric,Integrity Metric,Availability Metric,Exploitability,Mitigation Plan?
13,4.3,Adjacent,High,None,Partial,Partial,Partial,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,None,Partial,None,Functional,2
13,1.7,Local,Low,Single,None,None,Partial,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,4.3,Adjacent,High,None,Partial,Partial,Partial,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,None,Partial,None,Functional,2
13,1.7,Local,Low,Single,None,None,Partial,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,4.3,Adjacent,High,None,Partial,Partial,Partial,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,5,Network,Low,None,None,Partial,None,Functional,2
13,1.7,Local,Low,Single,None,None,Partial,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,4.3,Adjacent,High,None,Partial,Partial,Partial,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,5,Network,Low,None,None,Partial,None,Functional,2
13,1.7,Local,Low,Single,None,None,Partial,Unproven,1
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
7,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
25,7.8,Network,Low,None,None,None,Complete,Unproven,1
17,7.8,Network,Low,None,None,None,Complete,Unproven,1
17,7.8,Network,Low,None,None,None,Complete,Unproven,1
5,3.3,Adjacent,Low,None,None,None,Partial,Unproven,1
5,3.3,Adjacent,Low,None,None,None,Partial,Unproven,1
5,3.3,Adjacent,Low,None,None,None,Partial,Unproven,1
5,3.3,Adjacent,Low,None,None,None,Partial,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
6,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
6,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,2.6,Network,High,None,None,Partial,None,Unproven,1
26,2.6,Network,High,None,None,Partial,None,Unproven,1
26,4.3,Network,Medium,None,Partial,None,None,Unproven,1
26,4.3,Network,Medium,None,Partial,None,None,Unproven,1
26,4.3,Network,Medium,None,None,Partial,None,Unproven,1
26,4.3,Network,Medium,None,None,Partial,None,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,High,0
26,10,Network,Low,None,Complete,Complete,Complete,High,0
26,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
26,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9,Network,Low,Single,Complete,Complete,Complete,Unproven,1
26,9,Network,Low,Single,Complete,Complete,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,4.3,Network,Medium,None,Partial,None,None,Unproven,1
26,4.3,Network,Medium,None,Partial,None,None,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,4.3,Network,Medium,None,Partial,None,None,Unproven,1
26,4.3,Network,Medium,None,Partial,None,None,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,High,0
26,10,Network,Low,None,Complete,Complete,Complete,High,0
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,5.5,Network,Low,Single,Partial,Partial,None,Unproven,1
26,5.5,Network,Low,Single,Partial,Partial,None,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,4.1,Local,Medium,Single,Partial,Partial,Partial,Unproven,1
26,4.1,Local,Medium,Single,Partial,Partial,Partial,Unproven,1
6,3.3,Adjacent,Low,None,None,None,Partial,Unproven,1
6,3.3,Adjacent,Low,None,None,None,Partial,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
6,3.3,Adjacent,Low,None,None,None,Partial,Unproven,1
6,3.3,Adjacent,Low,None,None,None,Partial,Unproven,1
6,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
6,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
26,5,Network,Low,None,Partial,None,None,Unproven,1
26,5,Network,Low,None,Partial,None,None,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
6,3.3,Adjacent,Low,None,None,None,Partial,Unproven,1
6,3.3,Adjacent,Low,None,None,None,Partial,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,5,Network,Low,None,None,None,Partial,Unproven,1
26,5,Network,Low,None,None,None,Partial,Unproven,1
26,1.5,Local,Medium,Single,None,Partial,None,Unproven,1
26,1.5,Local,Medium,Single,None,Partial,None,Unproven,1
26,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
26,8.3,Adjacent,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,2.6,Network,High,None,None,Partial,None,Unproven,1
26,2.6,Network,High,None,None,Partial,None,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
26,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
26,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
26,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,6.8,Network,Low,Single,None,None,Complete,Unproven,1
26,6.8,Network,Low,Single,None,None,Complete,Unproven,1
26,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
26,7.7,Adjacent,Low,Single,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
6,2.7,Adjacent,Low,Single,None,None,Partial,Unproven,1
6,2.7,Adjacent,Low,Single,None,None,Partial,Unproven,1
26,4,Network,Low,Single,None,Partial,None,Unproven,1
26,4,Network,Low,Single,None,Partial,None,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
26,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
26,5.4,Network,High,None,None,None,Complete,Unproven,1
26,5.4,Network,High,None,None,None,Complete,Unproven,1
26,5,Network,Low,None,None,Partial,None,Unproven,1
26,5,Network,Low,None,None,Partial,None,Unproven,1
26,4.3,Local,Low,Single,Partial,Partial,Partial,Unproven,1
26,4.3,Local,Low,Single,Partial,Partial,Partial,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,2.6,Network,High,None,None,Partial,None,Unproven,1
26,2.6,Network,High,None,None,Partial,None,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,High,0
26,10,Network,Low,None,Complete,Complete,Complete,High,0
26,5,Network,Low,None,None,Partial,None,Unproven,1
26,5,Network,Low,None,None,Partial,None,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,4.3,Network,Medium,None,None,None,Partial,Unproven,1
26,4.3,Network,Medium,None,None,None,Partial,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
26,2.7,Adjacent,Low,Single,None,Partial,None,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
26,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
26,4.3,Network,Medium,None,Partial,None,None,Unproven,1
26,4.3,Network,Medium,None,Partial,None,None,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,5.7,Adjacent,Medium,None,None,None,Complete,Unproven,1
26,5.7,Adjacent,Medium,None,None,None,Complete,Unproven,1
26,5.5,Adjacent,Low,Single,None,None,Complete,Unproven,1
26,5.5,Adjacent,Low,Single,None,None,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Proof-of-Concept,0
26,9.3,Network,Medium,None,Complete,Complete,Complete,Proof-of-Concept,0
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
26,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,7.6,Network,High,None,Complete,Complete,Complete,Unproven,1
26,7.6,Network,High,None,Complete,Complete,Complete,Unproven,1
26,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Unproven,1
26,7.9,Adjacent,Medium,None,Complete,Complete,Complete,Unproven,1
26,5,Network,Low,None,Partial,None,None,Unproven,1
26,5,Network,Low,None,Partial,None,None,Unproven,1
26,5,Network,Low,None,None,None,Partial,Unproven,1
26,5,Network,Low,None,None,None,Partial,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,4,Network,Low,Single,Partial,None,None,Unproven,1
26,4,Network,Low,Single,Partial,None,None,Unproven,1
26,6.8,Network,Low,Single,None,None,Complete,Unproven,1
26,6.8,Network,Low,Single,None,None,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,5.5,Adjacent,Low,Single,None,None,Complete,Unproven,1
26,5.5,Adjacent,Low,Single,None,None,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,2.6,Network,High,None,None,Partial,None,Unproven,1
26,2.6,Network,High,None,None,Partial,None,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,High,0
26,10,Network,Low,None,Complete,Complete,Complete,High,0
26,2.6,Network,High,None,None,Partial,None,Unproven,1
26,2.6,Network,High,None,None,Partial,None,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
26,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
26,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
26,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
26,7.2,Local,Low,None,Complete,Complete,Complete,Unproven,1
26,7.2,Local,Low,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9,Network,Low,Single,Complete,Complete,Complete,Unproven,1
26,9,Network,Low,Single,Complete,Complete,Complete,Unproven,1
26,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
26,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,7.1,Network,Medium,None,None,None,Complete,Unproven,1
26,7.6,Network,High,None,Complete,Complete,Complete,Unproven,1
26,7.6,Network,High,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,7.8,Network,Low,None,None,None,Complete,Unproven,1
26,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
26,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
